_ - id,_ - type,_ - orderedItems - _ - id,AAT-IDs,Artist_ID,Datierung,Titel,_ - orderedItems - _ - type
,,https://id.rijksmuseum.nl/200108138,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300028705 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300417819 | http://vocab.getty.edu/aat/300027267 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300444174 | http://vocab.getty.edu/aat/300435414,,,Vissers en jagers,HumanMadeObject
,,https://id.rijksmuseum.nl/20026505,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300048722 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417268 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300379226 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300444174 | http://vocab.getty.edu/aat/300417819 | http://vocab.getty.edu/aat/300027267 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435452,https://id.rijksmuseum.nl/21043068,,Fishermen and farmers,HumanMadeObject
,,https://id.rijksmuseum.nl/200108140,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300028702 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435430,,,Zeegezicht,HumanMadeObject
,,https://id.rijksmuseum.nl/20026507,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300028705 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300417819 | http://vocab.getty.edu/aat/300027267 | http://vocab.getty.edu/aat/300444174,,,A bird hunter on a riverbank,HumanMadeObject
,,https://id.rijksmuseum.nl/20026509,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300444174,https://id.rijksmuseum.nl/2101551,,"The Scottish House, Veere",HumanMadeObject
,,https://id.rijksmuseum.nl/20026503,http://vocab.getty.edu/aat/300404269 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300379012 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300404908 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300444174 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435429,https://id.rijksmuseum.nl/210132703,,SK-A-3967,HumanMadeObject
,,https://id.rijksmuseum.nl/20026508,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300444174 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435452,https://id.rijksmuseum.nl/2101551,,Jetty on the Island of Vlieland,HumanMadeObject
,,https://id.rijksmuseum.nl/200108141,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300028702 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435452,,,Boy and Girl in the Dunes,HumanMadeObject
,,https://id.rijksmuseum.nl/20026511,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300028705 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300417819 | http://vocab.getty.edu/aat/300027267 | http://vocab.getty.edu/aat/300444174,,,River Landscape,HumanMadeObject
,,https://id.rijksmuseum.nl/20026510,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435414,https://id.rijksmuseum.nl/21026487,,Lulled to Sleep,HumanMadeObject
,,https://id.rijksmuseum.nl/200108139,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435452,https://id.rijksmuseum.nl/21026487,,SK-A-1187,HumanMadeObject
,,https://id.rijksmuseum.nl/20026512,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300444174 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300417819 | http://vocab.getty.edu/aat/300027267 | http://vocab.getty.edu/aat/300435452,https://id.rijksmuseum.nl/2101553,,SK-A-2106,HumanMadeObject
,,https://id.rijksmuseum.nl/200108143,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435429,https://id.rijksmuseum.nl/2101554,,SK-A-985,HumanMadeObject
,,https://id.rijksmuseum.nl/20026513,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300028705 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300417819 | http://vocab.getty.edu/aat/300027267 | http://vocab.getty.edu/aat/300444174,,,Wooded Landscape,HumanMadeObject
,,https://id.rijksmuseum.nl/200108142,http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300028702 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435414,,,SK-A-2292,HumanMadeObject
,,https://id.rijksmuseum.nl/200108144,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435452,https://id.rijksmuseum.nl/2101556,,Cavalry attack at sunset,HumanMadeObject
,,https://id.rijksmuseum.nl/20026514,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435414,https://id.rijksmuseum.nl/21011315,,SK-A-999,HumanMadeObject
,,https://id.rijksmuseum.nl/200108145,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417207 | http://vocab.getty.edu/aat/300312075 | http://vocab.getty.edu/aat/300048722 | http://vocab.getty.edu/aat/300417268 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435414,https://id.rijksmuseum.nl/2101556,,Muleteers beside an Italian Ruin,HumanMadeObject
,,https://id.rijksmuseum.nl/20026519,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300026687,https://id.rijksmuseum.nl/2101563,,SK-C-586,HumanMadeObject
,,https://id.rijksmuseum.nl/20026518,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435452,https://id.rijksmuseum.nl/2101562,,Portrait of a Man,HumanMadeObject
,,https://id.rijksmuseum.nl/20026517,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300028702 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300444174,,,Shepherd with Sheep,HumanMadeObject
,,https://id.rijksmuseum.nl/200108149,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300444174 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435452,https://id.rijksmuseum.nl/2101532,,"Arcadian Landscape, one of a series of ten murals in the garden room of the main floor of the Amsterdam house Herengracht 524",HumanMadeObject
,,https://id.rijksmuseum.nl/200108148,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300028705 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300048722 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417207 | http://vocab.getty.edu/aat/300312075 | http://vocab.getty.edu/aat/300417268 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300004188 | http://vocab.getty.edu/aat/300260522 | http://vocab.getty.edu/aat/300379391 | http://vocab.getty.edu/aat/300435449 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300444174 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300417819 | http://vocab.getty.edu/aat/300027267,,,Still Life with Flowers,HumanMadeObject
,,https://id.rijksmuseum.nl/200108152,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300444174,https://id.rijksmuseum.nl/2101532,,SK-A-4854-D,HumanMadeObject
,,https://id.rijksmuseum.nl/200108150,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300444174,https://id.rijksmuseum.nl/2101532,,Arcadisch landschap met links een tempel en op de voorgrond een zittende oude man,HumanMadeObject
,,https://id.rijksmuseum.nl/200108151,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300444174 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435430,https://id.rijksmuseum.nl/2101532,,SK-A-4854-C,HumanMadeObject
,,https://id.rijksmuseum.nl/200108153,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300444174 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300026687,https://id.rijksmuseum.nl/2101532,,SK-A-4854-E,HumanMadeObject
